Boiler Load (MW),Inlet NOx (mg/m³),Inlet O₂ (%),Flue Gas Flow (m³/h),NH₃ Flow (kg/h),Flue Gas Temp (°C),Coal Feed Rate (t/h),NOx Emission (mg/m³)
728.306091,318.6100821,180.0529252,58.19918844,4.303928988,354.7048538,1341.140658,32.95406196
728.6500041,321.0097059,178.2548443,57.55432493,4.292909162,354.7048538,1334.021831,33.02132065
729.5058345,323.2234701,178.5469743,57.89527656,4.29247153,354.7048538,1328.373106,33.26545975
730.5335294,325.3894647,179.6503922,58.0761073,4.239355907,354.7048538,1338.657273,33.1976782
731.9037265,323.9565751,181.3508362,58.40369723,4.220602675,354.7048538,1329.975741,32.43042452
733.1023045,323.4400383,184.0601333,59.10707228,4.266075594,354.7048538,1331.336485,29.90194093
732.0688892,320.3097955,183.0843475,58.97224614,4.296991114,354.744854,1342.81444,33.66842478
730.8737321,315.4328142,180.2718467,57.68969085,4.362184869,354.7848536,1352.68878,31.70048884
728.8189743,309.8006131,178.8476762,57.35377075,4.439085585,354.8248532,1342.114313,29.67315111
726.2493012,307.5648807,173.6196837,55.41610112,4.413176037,354.8648532,1347.35196,32.05810844
723.5084169,305.4872548,167.9953197,53.93888995,4.376281464,354.9048532,1351.007892,34.13472823
722.3095543,305.7458623,167.8937543,53.65088497,4.340009467,354.9048532,1348.570167,33.87092646
721.1107422,306.1107076,170.3651756,54.08735849,4.284735111,354.9048532,1338.936482,35.14252841
720.42542,306.3435295,174.0815728,55.16074969,4.303799191,354.9048532,1338.73654,36.37327505
720.082742,306.7394418,181.2481467,57.22314052,4.399519076,354.9048532,1335.079989,36.98313742
720.2549482,307.1753897,187.1961136,58.86912239,4.456353537,354.9048532,1331.574025,37.47348263
720.4250275,307.6849726,191.6595562,60.21548051,4.542510242,354.9048532,1325.630074,38.39796232
720.4243917,308.1870785,196.1317602,61.94745465,4.671599933,354.9048532,1318.86961,38.83452164
720.5969537,308.6922348,199.8495737,62.93370073,4.76925313,354.9048532,1316.638185,39.8998096
720.7683768,309.285328,201.4927453,63.67517623,4.777159934,354.9048532,1319.700432,40.60640244
720.2531698,309.8393248,202.6418659,64.43979718,4.777939233,354.9048532,1323.629586,40.65131444
720.2549468,311.5711316,203.0668507,64.67810219,4.830429432,354.9048532,1325.007182,41.303906
720.4261326,314.6997054,202.7344097,64.76803836,4.844456416,354.9048532,1334.784867,41.73541519
720.9412994,318.6609279,201.6013663,64.61070027,4.797779925,354.9048532,1337.607645,40.86626098
721.7976471,322.9909993,200.6817043,65.1783403,4.787945796,354.9048532,1337.313491,41.32003729
723.8546435,327.943542,199.0024647,64.6812787,4.784299215,354.9048532,1342.829388,41.69162975
726.0808436,331.9413059,196.6263016,64.18845595,4.726661855,354.9048532,1337.932525,40.3880011
728.3057226,334.1887438,195.9469404,64.33653615,4.684769325,354.9048532,1343.360186,40.08082956
730.5337797,335.3738398,195.0862097,64.21549172,4.659684517,354.9048532,1349.78861,41.23415693
731.9017814,334.9441479,190.8358404,62.78459029,4.626105635,354.9048532,1344.000175,40.64504859
732.5882228,330.6047479,184.6710319,60.73562562,4.594459651,354.9048532,1340.993019,38.31081398
732.7597369,326.2352725,182.2810934,59.88267009,4.548254438,354.9048532,1348.102824,37.90867763
732.7592195,321.6078796,179.8545535,58.81622488,4.434763995,354.9048532,1340.842436,38.74226628
731.729717,316.2939931,174.700488,57.15265221,4.343194431,354.9048532,1338.478066,37.22055321
731.0454595,311.3896798,171.5270916,56.0043402,4.281912778,354.9048532,1350.705827,35.4477418
729.6745359,310.000067,171.4072718,55.66282492,4.196904229,354.9048532,1353.633433,36.51478597
727.9617825,309.0909985,171.2242605,55.49554287,4.130472303,354.9048532,1354.147211,36.50595414
726.4212316,311.0898588,172.4379344,55.66927845,4.124856787,354.9048532,1355.212956,36.03987252
725.5657879,314.858883,174.1916533,55.94786097,4.149698757,354.9278533,1347.753472,36.86837012
724.7080148,319.8726133,174.7891874,56.09094662,4.173986229,354.950853,1339.054418,36.89477168
724.537342,322.3768873,175.360409,55.86990331,4.198600192,354.9738528,1331.387528,36.77961982
725.0522774,322.4531353,177.364654,56.36927893,4.236085468,354.9968528,1326.175863,37.75834784
725.737095,320.1100069,178.4914614,56.71574271,4.29871032,355.0198528,1329.471473,37.95717547
726.0781954,315.6484802,177.3174098,56.36095605,4.34033603,355.0198528,1334.17681,37.59834057
726.592417,309.2289354,176.6057077,56.07700987,4.37995496,355.0198528,1328.428637,37.63374196
726.7634725,304.6175252,176.2338656,56.12194162,4.432998739,355.0198528,1330.354896,37.83393568
726.2488598,303.2452022,173.5812016,55.1963457,4.459289895,355.0198528,1331.628208,37.51959538
725.3928476,302.5085614,171.281418,54.69057913,4.446752334,355.0198528,1329.510206,36.7442702
724.364629,302.8439338,168.7935743,53.55442255,4.358843413,355.0198528,1319.425207,36.55754918
723.5095171,304.7920346,166.4458444,53.00998702,4.270763112,355.0198528,1321.814881,36.93300202
723.1679357,307.7378955,166.7570608,53.09955436,4.201074443,355.0198528,1326.800491,36.65689371
723.6824821,307.8973058,167.2235847,52.78662755,4.149530931,355.0198528,1329.812326,36.17513666
724.1939217,307.2729296,168.738012,53.24873869,4.1411546,355.0198528,1332.105359,37.28410171
724.8785205,306.4475239,172.4799908,54.45044459,4.186468678,355.0198528,1339.387062,38.04480466
725.3932986,304.1021194,176.6412782,55.45437031,4.247363095,355.0198528,1346.007697,37.61642733
725.7369378,301.8471216,179.2388124,56.0110961,4.347028125,355.0198528,1346.44068,38.9587469
725.3933273,303.4039597,182.5030915,57.22487371,4.459392135,355.0198528,1339.770259,40.078584
725.0502476,308.0087722,186.6846672,59.21804936,4.508392183,355.0198528,1332.330882,40.08138848
725.3951045,313.3560158,190.1247761,60.41463651,4.526855554,355.0198528,1328.281795,41.73839371
726.0805576,318.3159846,193.6065406,62.12640004,4.556896756,355.0198528,1325.741011,42.99127965
726.9366751,317.5133264,197.9827587,64.34768381,4.613101641,355.0198528,1325.186629,43.02749253
727.963121,315.6745187,201.9864103,66.06810495,4.670820946,355.0198528,1324.769081,44.2891148
729.3338266,311.900257,203.0179216,67.06393455,4.717662434,355.0198528,1339.334315,46.21399785
729.8463053,306.9677811,204.2346848,67.99484079,4.783086548,355.0198528,1349.219617,46.31786012
729.6745196,301.5230954,205.961819,69.29794938,4.869324479,355.0198528,1356.115802,45.8594114
728.8180794,300.5172138,206.2268722,69.66102004,4.880519816,355.0198528,1354.119432,47.88677936
727.6191384,299.8965862,205.6223128,70.28674097,4.871950693,355.0198528,1368.452183,48.35154255
726.0780925,299.7186975,204.5399764,70.28294227,4.841029961,355.0198528,1357.824159,46.91005832
724.5359124,299.7823629,205.3450293,71.65395978,4.791468021,355.0426529,1344.344559,47.96609666
723.337572,302.1727714,204.9780284,71.7693437,4.740191039,355.0654527,1338.545614,47.70960685
722.4812893,306.0269549,202.9818128,71.09486297,4.730328281,355.0882525,1343.37804,46.66826834
722.3111068,310.5762813,202.7367836,71.4735363,4.739673329,355.1110525,1335.435928,47.1097224
722.6538529,315.5048417,205.239022,72.96447427,4.761443509,355.1338524,1329.638768,47.31494154
723.853432,320.2874068,205.8226971,72.62298299,4.792668493,355.1338524,1345.775031,46.25484348
725.2229239,319.1178114,207.6215737,73.30178246,4.829002443,355.1338524,1347.375464,46.82960067
726.5925742,316.4538974,211.8611414,75.42691771,4.890695106,355.1338524,1347.192542,47.02635913
727.7920302,312.4903305,213.8854756,76.28563939,4.946324039,355.1568526,1351.029784,47.48515378
728.3045976,307.6583967,214.7888259,76.51133617,4.990570666,355.1798523,1345.664405,47.16081214
727.9615285,302.3341253,216.7852545,78.24653049,5.029696649,355.2028521,1338.392791,47.69183452
726.9333438,300.8107158,218.1392938,79.22099687,5.084593586,355.2258521,1346.974193,47.59028983
725.3916456,302.0590931,215.604868,78.1987389,5.08429388,355.2488521,1343.742264,46.75724637
723.6803715,303.5708988,213.6011642,77.82108587,5.032665797,355.2488521,1331.932854,45.5875613
722.3105386,306.9134095,212.5408936,77.6054017,4.978607304,355.2488521,1334.475265,45.43077818
721.626194,311.4342411,211.0852862,76.74760118,4.942542433,355.2488521,1328.305065,44.38497901
721.6257126,316.4756058,207.7126853,75.4407932,4.875850972,355.2488521,1320.921582,42.31968068
722.6542799,319.5983357,204.9758461,74.45003354,4.835901683,355.2488521,1322.698294,42.09156538
723.852611,319.47505,201.4142535,72.57009185,4.819141368,355.2488521,1323.484931,42.16886879
725.222611,317.1701524,199.0919985,72.22373679,4.840532272,355.2488521,1328.995237,40.09649504
726.4217964,313.6645583,197.7338064,71.44729676,4.865344522,355.2716522,1336.229416,39.21973597
726.933579,309.8123947,195.7346171,70.15578957,4.874606603,355.2944519,1327.796648,39.36810426
726.9345823,305.2258004,193.5642512,69.54989223,4.899809934,355.3172517,1328.816417,38.9167586
726.076599,303.3270765,194.2117688,69.9667444,4.940551352,355.3400517,1327.597856,36.84859901
724.534816,302.2769052,194.3256966,68.99358088,4.876141594,355.3628517,1320.402315,36.35465476
721.9643636,301.1091927,194.1535262,68.85136382,4.798277153,355.3628517,1318.371058,37.13981894
719.3958082,299.6816668,195.1391912,69.55667753,4.74236113,355.3628517,1329.130852,37.08391738
716.6565068,298.3132157,194.4781274,68.50336335,4.671600023,355.3628517,1325.225433,35.14293847
714.2580992,297.3174816,194.0653992,67.90744849,4.594256212,355.3628517,1329.519873,35.50351711
712.2025683,296.1395333,194.9695292,68.45254796,4.588834012,355.3628517,1321.079933,36.37721108
710.8322457,295.4085036,195.3846763,68.016379,4.603505849,355.3628517,1316.25693,36.07097555
710.1481448,294.9132943,196.0348787,67.53913142,4.646176611,355.3628517,1309.961426,35.04487057
709.1181998,294.3808449,198.948979,68.54835845,4.701992839,355.3628517,1314.717419,36.08275809
709.1212269,293.7822403,201.2608057,69.285811,4.732019058,355.3628517,1312.793092,36.65905868
708.9480137,293.5645528,203.1669309,69.79227162,4.765755675,355.3628517,1317.888343,36.37843627
709.2916215,293.4219687,206.5634923,71.2308302,4.801138731,355.3628517,1321.417583,36.42302697
709.4624523,293.2669311,209.0218773,71.772633,4.81162879,355.3628517,1333.836033,37.37300118
709.975773,293.218822,208.726423,71.56817439,4.836451434,355.3628517,1326.945517,37.13992559
709.6328394,293.2714008,208.6041807,71.79422049,4.880922018,355.3628517,1311.777066,37.26654759
709.805378,293.4187877,208.4272638,71.51527911,4.907929211,355.3628517,1304.93449,36.7556548
709.2901449,293.6831563,205.1911308,69.67849583,4.887654204,355.3400516,1294.079499,36.3588582
709.1202934,294.2084381,201.5228794,68.56857656,4.851809124,355.3172518,1275.956382,35.88293882
709.1199071,294.8539633,199.485604,67.56079284,4.821541098,355.294452,1270.492943,34.96679283
709.1189781,295.9203989,199.6421434,67.50893461,4.793323345,355.271652,1268.783301,34.29554737
709.119733,298.6172636,200.4216601,67.48372101,4.749841808,355.2258519,1263.412827,34.82742313
709.2906066,302.8695463,201.3423369,67.58718269,4.713125498,355.2028522,1266.227626,34.05946173
709.8069399,307.4890447,201.1191732,66.99893884,4.739791484,355.1798524,1270.198155,33.85735669
710.319538,312.4635093,202.267786,67.87668283,4.773065645,355.1568524,1272.556648,34.50765179
711.6912488,317.5389215,203.2491992,67.85164102,4.792325581,355.1110523,1275.620145,33.85056442
713.2324815,321.3072465,202.340694,67.34331846,4.804634629,355.0882526,1288.024927,33.51404943
715.1158263,323.1992067,199.883864,66.49860558,4.813721182,355.0654528,1290.84725,34.15345503
716.6576283,323.9316162,199.0118972,66.45482391,4.829476256,355.0426528,1296.366869,33.91836399
718.198536,320.6552983,198.4678928,66.10263204,4.806006062,354.9968527,1300.11799,32.99964217
719.054619,316.5041034,195.9805432,64.88652469,4.746868743,354.973853,1304.13724,34.08764787
719.0530576,311.8021657,193.8064647,64.4471421,4.701296449,354.9508531,1302.8742,34.4746404
718.7112434,306.786661,191.928993,63.59013077,4.688343691,354.9278532,1307.076834,32.92152461
717.8554048,301.2961155,189.3003948,62.42120744,4.646334799,354.9048532,1309.752364,32.512819
716.4840133,298.9667633,184.7148883,60.66567314,4.582312281,354.9048532,1307.766089,33.58406343
714.7710824,300.1128763,183.4652876,60.38147517,4.557107961,354.8820531,1305.062585,31.96866297
713.4015539,303.4015847,182.5309303,59.67267987,4.50815885,354.8592533,1306.771935,31.64611703
712.0314077,308.5503494,181.0617282,58.92606869,4.438191479,354.8364535,1299.746873,32.19509553
711.1762852,315.3085242,179.4498414,58.31305641,4.371787169,354.8136535,1295.284286,31.48984507
711.5203661,322.8548678,182.0505059,59.04706951,4.293768559,354.7908535,1293.800342,31.61120879
712.3754023,328.9999784,185.2028522,59.85400275,4.269872734,354.7908535,1298.387825,32.9220804
713.5735073,333.7122662,188.474667,60.5679428,4.319801687,354.7680534,1307.038811,33.00099966
715.9744945,336.7418224,192.5228671,62.0555695,4.42551722,354.7452537,1319.643718,33.4303623
718.3717454,338.1078135,195.6688149,62.95216097,4.523325141,354.7224539,1326.85451,34.72575168
720.4265009,336.3717817,197.2576776,63.55913847,4.643013357,354.6996539,1332.996542,35.15968664
722.481442,331.686099,196.7279473,63.23675519,4.69886017,354.6768539,1342.368693,35.23502173
724.3654653,326.918837,196.7402107,64.053887,4.746779536,354.6768539,1338.003974,35.7338914
724.8782929,321.4471024,194.5495694,63.42221405,4.748127512,354.6768539,1326.053085,35.53232809
725.2223757,315.319455,191.4221558,62.42370184,4.669340892,354.6768539,1332.85437,35.39824817
724.8788597,311.725131,186.8069763,61.02282594,4.522259654,354.6768539,1333.356424,35.25801575
724.365607,311.0243529,184.6446397,60.71608019,4.440305303,354.6768539,1330.980745,35.39819644
723.8521135,311.0142163,182.1748119,59.97672506,4.364608696,354.6538538,1324.360115,35.3171667
723.6810075,311.0917106,179.7222027,58.89218928,4.214063425,354.6308541,1322.794258,34.83429352
723.3382407,311.3545971,179.4596774,58.41910846,4.104988309,354.6078542,1318.122415,34.29855443
722.9943505,312.7869218,181.1064646,59.04879713,4.067213256,354.5848543,1311.300508,34.88119511
722.9962174,315.7021298,183.2264354,59.84253546,4.077685337,354.5618543,1302.679494,34.99422719
723.3396092,318.9838139,185.6513008,60.19288403,4.093953888,354.5618543,1305.978443,34.77312061
724.0246544,322.954911,186.5590447,60.06827645,4.158799696,354.5618543,1320.686906,35.80891259
725.2238563,327.4905549,184.0376782,59.53158825,4.263613775,354.5618543,1326.946125,35.33757329
727.1078596,331.1286528,182.4400792,59.19498576,4.361641872,354.5618543,1332.83674,34.62080119
729.1637567,333.3371754,181.5884494,59.08461473,4.335797817,354.5618543,1349.91921,35.88609755
731.0472097,334.5861704,181.347573,59.1800851,4.300395705,354.5618543,1351.684951,36.40921858
732.9318326,335.1771873,181.2193592,59.31829391,4.363608057,354.5618543,1358.148516,34.98568123
734.4733124,335.1814907,185.110702,60.97109526,4.411842055,354.5618543,1355.661707,35.9922296
735.6718909,334.7467115,190.0487045,62.55054216,4.39227413,354.5618543,1363.161778,38.49173732
736.1851802,333.8983877,195.7818668,64.45765362,4.457170185,354.5618543,1346.475198,38.23407913
736.5283295,332.9307488,200.112293,65.94046192,4.565951346,354.5618543,1347.787483,38.79988226
736.7003965,331.7410729,203.5596599,67.46275335,4.632404443,354.5618543,1344.581232,40.53938937
736.5282694,330.2972511,203.7680981,67.68736836,4.629894978,354.5848544,1338.049815,40.37168747
736.5288793,328.8021399,203.9321101,68.14310768,4.586090036,354.6078541,1321.883119,40.836055
736.8718704,327.2282331,203.246279,68.65017006,4.572460012,354.630854,1323.680934,41.36312267
736.6982969,325.4542471,200.2258197,67.91061753,4.571898497,354.6538539,1321.568693,40.70459654
736.3565333,323.447379,198.2709443,67.35968755,4.536239918,354.6768539,1322.199306,40.73508635
736.0141848,321.698368,197.3901213,67.15750552,4.501656022,354.6768539,1325.533885,41.07844585
736.0163061,320.0982484,196.2058281,67.16012382,4.557844462,354.6768539,1337.752252,40.67930529
735.5000413,316.6052416,195.2218287,66.59293547,4.587577028,354.6768539,1338.523679,39.70512818
735.5001052,313.11567,195.0752253,66.42573861,4.558506947,354.6768539,1339.594945,39.68397926
735.32874,312.3230036,192.765603,65.51217173,4.537119669,354.699654,1339.804404,39.20183476
735.1574435,311.5799947,187.6344383,63.77535824,4.542199363,354.7224538,1335.321911,38.50090969
734.4727041,310.7821982,184.6173662,63.06863616,4.516345866,354.7452536,1334.201665,37.45526937
734.3022939,313.6654036,181.34184,61.91342826,4.421774043,354.7680536,1337.875772,36.71602404
734.1306276,319.0339652,175.9639273,59.49186657,4.323998229,354.7908535,1353.534705,36.20038608
734.817684,322.8242094,171.6698091,58.51530794,4.300247103,354.7908535,1353.969722,35.38558908
736.1881604,326.5712404,171.0146643,58.55909999,4.266300587,354.8136537,1368.466905,34.87291611
737.9002123,330.6418118,172.4267451,58.54427014,4.209547198,354.8364534,1368.33313,35.28685514
739.7839869,333.486754,172.8477659,58.23857279,4.192850077,354.8592532,1369.314056,35.30888144
741.839195,333.8111776,174.8195,59.09143935,4.226781682,354.8820532,1366.967219,35.20072204
743.3807122,329.763625,177.3094017,59.78602282,4.232606364,354.9278533,1366.845783,36.13956781
744.2362966,325.4719311,179.4805931,60.42949843,4.256943748,354.950853,1365.334759,37.43420679
744.4069172,322.9279583,180.1471541,60.60276942,4.279765889,354.9738528,1372.167958,36.91644798
744.0648656,320.1750992,181.9213913,61.09663718,4.319186668,355.0196529,1374.920809,36.18173038
743.7237662,317.9630841,182.2896587,61.10566246,4.356506796,355.0654527,1372.78127,37.54602329
743.2097445,319.4662125,181.219342,60.91627454,4.389858575,355.1112526,1377.683736,37.02280671
743.2104333,321.8769417,181.1353393,60.62529958,4.40894405,355.1570523,1369.772323,36.21313815
743.5521683,322.3834231,184.7525641,62.06233986,4.430409091,355.2028521,1364.11958,37.34316398
744.2375177,322.205843,187.174856,62.8398677,4.438309023,355.2486522,1357.310704,37.84252044
744.7509193,321.886792,188.0799546,62.96419992,4.456096501,355.2944519,1360.450892,36.9826118
745.2646469,321.9021059,190.5462533,64.01170036,4.486614913,355.3172517,1359.526159,38.50986052
745.4358416,321.9328911,194.4309182,65.52346751,4.526409919,355.3628518,1356.988739,38.94373768
745.7790701,322.0715692,194.0856251,65.11877369,4.557562121,355.4084515,1355.711474,38.38525201
746.1220269,322.2577921,190.3760954,64.04921654,4.596655323,355.4542515,1363.093736,39.00673132
746.2922541,322.3614,188.7158462,64.00815857,4.612830333,355.5000512,1363.672765,39.36294128
746.2918526,322.2612082,185.4307125,62.80684141,4.55229183,355.545851,1359.95457,38.54699411
746.1208139,319.4921343,182.2967988,62.11113744,4.497708414,355.5916511,1363.477172,38.13856504
745.77893,316.9108866,180.0939975,61.32440643,4.477796706,355.6374508,1373.879711,38.32467024
744.7494562,314.8234156,179.8621669,61.20221735,4.427715292,355.6602506,1365.280476,38.14588948
743.7221981,314.7354505,179.9362219,61.40491609,4.3614209,355.7060507,1346.500886,37.39484086
742.8668205,315.4984996,182.1009789,61.72008051,4.369488934,355.7518504,1347.215031,37.51398898
742.35362,319.5931595,183.3117345,61.70189495,4.447526342,355.7748503,1352.995235,37.83819523
742.1826768,324.1926027,183.6956282,62.00948988,4.472512076,355.7978502,1346.547118,38.02159999
742.8678678,328.9699348,183.2195807,61.70566719,4.466600775,355.8436503,1355.447447,37.97638203
744.066898,331.8476268,185.5112698,62.90984717,4.481429913,355.8664501,1373.707142,38.42174881
746.1240393,333.2510481,185.9779393,62.99303816,4.508220553,355.8892499,1384.534914,38.92887978
747.834432,333.7658786,185.0764474,62.95716038,4.508700142,355.93505,1376.910384,39.11915961
749.3761243,334.0536721,185.3927096,63.27148806,4.520658435,355.9808497,1373.787187,39.08037472
751.0909507,333.9154334,185.4279678,62.8798371,4.538584898,356.0038495,1366.196464,38.70119032
752.2884242,333.6873728,184.4046974,62.87807956,4.561314917,356.0496496,1361.69763,38.94017192
752.4588615,333.3039845,183.4214871,62.31527755,4.571227954,356.0954493,1356.966404,39.32231166
752.8021562,330.0881883,180.8272305,61.07445624,4.520815983,356.1182491,1354.686128,38.73493751
752.9740509,326.8155763,177.9157839,59.83083544,4.472688176,356.1410491,1363.734303,37.62857586
752.4594276,323.6366364,177.6155207,60.12166382,4.430871016,356.1868492,1375.326567,37.86254359
751.7734429,320.3785413,176.6087877,59.17462913,4.367292184,356.209849,1377.121839,38.81663751
750.9167689,317.076347,177.1686234,59.4164531,4.297542192,356.2328488,1373.107688,38.17756229
750.0614289,316.4792839,178.1350913,59.47084836,4.267286298,356.2786489,1373.686323,37.36609331
749.3771798,316.4592299,178.7885039,59.79958159,4.268410374,356.3244486,1380.369525,38.24523072
748.3472005,316.6961867,176.6500937,58.6685056,4.264080335,356.3472484,1369.386659,38.94243981
747.3190692,316.617073,176.3987552,59.23952377,4.236587429,356.3700484,1361.967048,37.51112608
746.9790476,316.4208168,174.3254118,58.31066788,4.195291971,356.4158485,1358.290158,36.93496038
746.6362493,317.0210474,172.0753879,57.41067375,4.187952425,356.4388482,1359.786799,38.0608861
746.1215311,318.7540088,171.8275033,57.61373543,4.204061415,356.461848,1357.192466,37.50690287
746.2932989,321.3436298,172.8034601,57.88124411,4.19024657,356.484848,1357.356083,36.81056157
747.150767,320.9735206,173.3970102,57.75482128,4.210690608,356.5306481,1348.369688,37.55760597
747.8354959,320.1363061,176.2144647,58.60264349,4.289960365,356.5534478,1349.154871,38.78419008
748.1761345,319.0830351,178.3299012,59.17349072,4.345737873,356.5762477,1353.460238,38.5683343
748.5193444,316.7196123,178.6314249,59.2222368,4.381858356,356.5990476,1352.654408,38.44463808
748.3474949,312.8502059,179.2259415,59.53630047,4.454426157,356.6218476,1359.097394,39.28050669
747.6624199,313.651174,179.8706463,59.57848965,4.507832894,356.6446477,1368.956318,39.34467735
746.9784651,316.8963178,178.1465725,58.97337437,4.492965151,356.6674475,1377.887004,38.63464715
746.8076719,320.5241817,177.3483805,58.97374617,4.501567616,356.6902473,1379.635203,38.49439144
746.8074271,324.1081528,174.0489847,57.61338308,4.497812219,356.7130473,1375.431671,38.49673812
747.6649459,328.0090577,171.8362064,56.94835024,4.448731835,356.7358473,1372.630482,38.2181155
749.03531,330.2431185,169.8420681,56.23810551,4.399857503,356.7358473,1376.480207,37.77058006
750.4048385,331.0489978,169.9565057,56.33136888,4.360615944,356.7588474,1370.513998,37.68118333
751.6030395,331.1383609,169.3519531,56.01345179,4.307489448,356.7818471,1369.093886,37.85238891
752.4590956,330.9750788,170.5205385,56.29173017,4.307479279,356.8048469,1374.7105,37.83005733
752.802245,330.6566389,173.3738385,57.26888961,4.310052308,356.8278469,1379.007417,37.55078856
753.146257,330.233683,176.7039768,58.24826091,4.26444182,356.8508469,1371.773925,37.49072156
753.3168862,329.6949342,177.8872689,58.42879748,4.280206617,356.8508469,1368.874194,38.64025803
753.1440347,328.9831698,178.5601507,58.57068336,4.314815709,356.8508469,1369.06333,38.88365998
752.9728551,328.1183111,176.6660194,57.79585272,4.292331785,356.873647,1367.378476,38.20582143
753.1461784,327.2584863,175.2054383,57.71847044,4.235000645,356.8964467,1375.072175,38.03694483
753.1461973,326.5823164,174.4417737,57.66661846,4.199193879,356.9192466,1366.046048,39.77866882
752.6295342,325.9870639,171.9788479,56.95455936,4.141604747,356.9420465,1367.527113,39.54373841
752.6309104,325.566586,168.5254095,56.00994826,4.113952607,356.9648465,1369.222901,37.90666991
752.8028015,325.3513745,168.1713489,56.17651308,4.110398956,356.9878466,1369.843283,38.34124454
752.803206,325.8868632,165.4633069,55.07016269,4.106826309,357.0108464,1364.862441,38.87652793
752.9748522,327.9444704,162.5829342,54.15097144,4.115765713,357.0338462,1364.34902,37.05541026
754.0028099,331.359193,161.4923457,53.61946769,4.155599954,357.0568462,1372.571549,36.89957577
755.029895,335.1793857,160.5096095,53.38434926,4.162271663,357.0798461,1367.733818,37.48492688
756.572335,339.1082335,159.0753143,52.86684462,4.179675347,357.1026463,1376.893571,36.73559861
758.1134329,338.3458393,161.7009414,53.9340085,4.192443396,357.125446,1381.112541,36.29124208
759.4834329,336.2307889,165.4051127,54.68500792,4.198557345,357.1482458,1389.304572,37.9258076
760.3389287,332.4642415,168.8606636,56.25252523,4.230622828,357.1710458,1392.532547,38.57804665
761.0245223,327.6133646,171.5553644,56.99164462,4.27749657,357.2168459,1399.131665,38.14749643
760.8525499,322.0874162,175.7327448,58.55438169,4.307954294,357.2398456,1401.545136,39.24843281
760.5108148,321.5479922,179.2401127,59.85106708,4.327206997,357.2628454,1395.952446,40.66440978
759.99741,323.853688,180.8730458,60.83272258,4.36283011,357.3086455,1398.205608,40.92756769
759.8265651,327.5113131,180.9012137,60.94951896,4.378378496,357.3544453,1399.877676,41.10546903
759.8265555,331.731306,182.0770776,61.84934867,4.384148302,357.3772451,1400.020655,41.80241095
760.8559073,336.8672818,183.2669233,62.64988792,4.399915074,357.4230452,1396.480648,42.25798666
762.2255998,341.9534485,184.8490366,63.43831221,4.433959437,357.4688449,1392.445276,42.63976078
764.1099794,345.4634454,185.4283926,63.87837832,4.457883654,357.5146448,1392.045687,42.60049277
765.9933431,347.6189628,187.1085568,64.98310395,4.491154388,357.5604445,1391.990189,43.16248827
767.8775054,349.1223964,190.8707573,67.11461796,4.516432259,357.6062443,1386.899959,44.97173531
769.2479733,349.8837733,195.3329626,69.10404999,4.526932808,357.6290443,1397.290613,45.77081867
770.6190806,350.2005422,198.4138318,70.71152741,4.581705526,357.6748444,1399.910117,45.91625853
771.6464885,349.8711039,201.1052391,72.25705745,4.670557075,357.6978441,1396.981796,47.55169937
772.8459894,349.304797,202.633268,73.54000383,4.719638881,357.7436441,1392.140079,48.72983157
773.7011021,348.512732,201.0814318,72.9238223,4.747475943,357.7894438,1394.45067,47.69545438
774.5583174,347.4034976,199.9258262,72.9129655,4.737560217,357.8352436,1395.190387,46.951625
774.7285519,346.2508024,200.4348478,73.74478026,4.709229341,357.8810437,1399.65699,47.93111977
774.7292611,344.9147714,196.6559056,72.20778393,4.682639136,357.9268434,1402.189865,46.92348744
774.5589961,343.3813028,192.6328027,70.57751957,4.64416369,357.9498432,1400.742847,44.14167736
774.5587017,341.6451393,191.2675498,70.17719665,4.58965036,357.9958433,1404.477799,43.69870444
774.2151504,339.7419015,190.6113834,70.00174286,4.552140575,358.041843,1402.270839,44.09865056
774.0435883,337.7827605,184.636243,67.81602137,4.535002978,358.0648429,1397.993113,42.38763821
773.7011549,335.8715206,181.5701546,66.44687994,4.517372325,358.110643,1385.831236,39.97320858
773.0158424,332.4236027,179.3854261,65.20185339,4.475457312,358.1564427,1388.462249,39.94832847
772.5029368,329.387002,176.6538536,64.4135936,4.415829933,358.1792425,1389.411604,40.43548757
771.8164201,328.3292802,174.3771868,63.33507806,4.381576795,358.2020425,1393.040831,38.26116053
771.6467685,327.2655419,175.7602533,63.17028084,4.38602472,358.2478426,1391.005469,37.22423908
771.8181266,326.2307991,177.1122445,63.26859124,4.385693725,358.2708423,1406.938336,38.29948977
771.9882097,327.3431314,177.3732206,63.3219293,4.40101391,358.2938421,1419.031813,37.48359897
772.1599256,328.8692531,177.0976938,62.67610357,4.443201386,358.3168421,1423.844427,36.71132032
772.8456834,329.1439996,178.2875819,63.08380383,4.472723782,358.3626422,1431.170777,37.53413852
773.1877446,328.926927,179.4832724,63.48012778,4.478295296,358.3854419,1433.343442,37.85924159
773.1868715,328.7843358,179.8752001,63.75695482,4.500577748,358.4082417,1434.630556,37.12810918
773.3585378,328.5415293,179.7389631,63.14727909,4.531821803,358.4310417,1440.033029,37.39572024
773.5308058,328.378959,181.382735,63.79755277,4.556650747,358.4768418,1435.369037,37.76199403
773.3584777,328.064164,182.704333,64.47934007,4.590244321,358.4998416,1433.664577,37.6068947
773.5310334,328.1126167,183.4372764,64.69599634,4.631178486,358.5228414,1437.469726,37.45614398
