727.624	326.313	163.761	54.6947	37.4084	352.305	1326.55	4.05471	34.4208
729.337	329.365	165.501	55.2443	37.4084	352.305	1337.38	4.13105	33.3911
732.763	331.29	168.134	56.0137	37.958	352.305	1304.9	4.26844	31.8019
733.62	331.197	166.497	54.255	37.4084	352.305	1290.46	4.34477	33.6768
734.477	331.074	172.106	56.6732	37.958	352.305	1330.16	4.43637	33.7731
736.19	330.342	177.131	56.4534	37.958	352.305	1337.38	4.48217	32.788
737.046	329.365	176.24	56.1236	37.958	352.305	1250.77	4.5585	32.2292
737.046	329.365	167.152	53.0459	36.7978	352.305	1265.2	4.61957	33.282
738.759	328.633	159.087	52.0567	36.7978	352.305	1294.07	4.49744	32.6004
739.616	327.534	146.354	45.1319	35.3322	352.19	1297.68	4.34477	30.5791
739.616	326.068	144.169	45.6815	35.3322	352.19	1330.16	4.20738	29.8847
737.903	324.847	138.059	42.1641	34.7826	352.19	1304.9	4.02418	28.6455
739.616	323.871	128.861	37.5476	34.172	352.19	1272.42	3.97838	27.8587
739.616	322.405	128.333	38.7567	34.172	352.19	1326.55	4.05471	27.6525
738.759	327.495	129.645	38.2071	34.172	352.19	1330.16	3.91732	27.0335
739.616	334.804	126.735	36.4485	34.172	352.076	1340.99	3.84099	27.627
742.185	340.559	127.509	36.8881	34.172	352.076	1312.12	3.87152	27.1337
742.185	331.81	129.817	37.6576	34.172	352.076	1304.9	3.88679	27.2347
742.185	318.839	129.817	36.7782	34.172	352.076	1322.94	3.79519	27.8327
743.042	316.515	127.169	36.9981	34.172	352.076	1337.38	3.85625	28.3526
742.185	315.934	129.702	39.1964	34.172	352.076	1319.33	3.87152	27.6014
740.472	315.508	137.557	40.7352	34.172	352.076	1301.29	3.79519	28.7905
740.472	315.042	148.359	45.4617	34.9047	352.076	1333.77	3.81045	31.3272
739.616	314.469	151.629	44.5823	34.9047	352.076	1351.81	3.88679	32.1107
740.472	313.98	152.308	44.4724	34.9047	352.076	1319.33	4.00892	31.7718
741.329	313.126	155.773	47.0005	35.6986	352.076	1326.55	4.14631	34.78
739.616	311.172	165.522	50.8476	36.2482	352.076	1326.55	4.34477	35.566
